STATION_NAME	RIVER_NAME	LOCATION	lon	lat	STATUS	FIRST_YR	LAST_YR	TOTAL_YRS	MISS_YRS
S-14001907102	Panel Mine Tailings Effluent	Tailings treatment effluent, S. of Strike Lake	-82.53877348	46.50124477	I	1981.00	1985.00	5.00	0.00
S-14001907202	Gravel Pit Lake Outlet	New outlet	-82.68813848	46.50733239	I	1982.00	1990.00	9.00	0.00
S-14001907302	Evans Lake Outlet	At New Diversion	-82.66530998	46.49386002	I	1982.00	1990.00	9.00	0.00
S-14001907402	Esten Lake Outlet	Outlet of Esten Lake Diversion	-82.61487811	46.34388527	I	1982.00	1990.00	9.00	0.00
S-14002802102	Ministic Creek	1st bridge on Agnew Lake Mine Rd	-81.53577311	46.40067714	I	1970.00	1993.00	21.00	3.00
S-14002802202	Ministic Creek	Above Agnew Lake mine pumphouse	-81.59979036	46.42959227	I	1970.00	1980.00	9.00	2.00
S-14002802302	John Creek	Dwnstrm ditch from Agnew Lake Mine	-81.64802761	46.42177727	I	1970.00	1993.00	9.00	15.00
S-14002802402	John Creek	Upstrm ditch from Agnew Lake Mine	-81.65335598	46.42560127	I	1970.00	1979.00	7.00	3.00
S-14002802502	Mill Ditch	Open ditch below mine outfall	-81.63413573	46.43047527	I	1970.00	1980.00	8.00	3.00
S-14002802602	Windy Creek	Dwnstrm Hwy 144, mouth at Onaping River	-81.38324523	46.60601552	I	1983.00	1996.00	13.00	1.00
S-14002802702	Vermilion River	Reg Rd 55, W of Whitefish	-81.27914823	46.39025777	I	1970.00	1996.00	18.00	9.00
S-14002802802	Whitson River	Cnty Rd 15 (Main St), W of Val Caron	-81.03282385	46.60999802	A	1970.00	2015.00	21.00	24.00
S-14002802902	Meatbird Creek	Old Soo Rd, S of Hwy 17, S of Lively	-81.14787098	46.41823514	I	1970.00	1976.00	6.00	1.00
S-14002803002	Whitson River	Stobie Dam Dr, at bridge in Bradley	-81.26590261	46.53756177	A	1972.00	2016.00	19.00	26.00
S-14002803102	Onaping River	Morgan Rd, N of Hwy 144	-81.30826661	46.60329739	I	1983.00	1986.00	4.00	0.00
S-14002803202	Roberts Creek	Upstrm Nat. Steel Pumphouse, Selwood	-81.03498586	46.85243164	I	1972.00	1979.00	7.00	1.00
S-14002803302	Vermilion River	Simmons Rd, Dowling	-81.31796423	46.57112577	I	1972.00	2016.00	25.00	1.00
S-14002803401	McCharles Lake	McCharles Lake Rd, W of Naughton	-81.25280211	46.37904339	I	1972.00	1978.00	7.00	0.00
S-14002803502	Finland Creek	Balsam St, E. of Godfrey Dr, Copper Cliff	-81.06678748	46.47384702	I	1972.00	1976.00	5.00	0.00
S-14002803702	Spanish River	Govt Dock, S of Hwy 17, Spanish	-82.35715561	46.18268464	I	1972.00	1989.00	6.00	12.00
S-14002803802	Spanish River	At bridge, S of Massey	-82.07454886	46.20464227	I	1973.00	1989.00	10.00	7.00
S-14002803883	Spanish River	At bridge, S of Massey	-82.07454886	46.20464227	I	1974.00	2001.00	28.00	0.00
S-14002803902	Vermilion River	Morgan Rd, N of Hwy 144	-81.23909998	46.62901489	I	1973.00	1976.00	4.00	0.00
S-14002804002	Junction Creek West	LaSalle Blvd, upstrm storm sewer beneath street	-80.97931011	46.52215727	I	1976.00	1996.00	20.00	1.00
S-14002804102	Copper Cliff Creek	E. of Balsam St , N. of Reg. Rd. 55, Copper Cliff	-81.06086148	46.47133189	I	1976.00	1981.00	6.00	0.00
S-14002804202	Junction Creek	Orell St, Garson	-80.86589173	46.55424977	I	1976.00	1991.00	16.00	0.00
S-14002804302	Nolin Creek	Elm St (Regional Rd 35), Sudbury	-81.02395836	46.49538177	I	1976.00	1990.00	15.00	0.00
S-14002804402	Finland Creek	Power St, Copper Cliff	-81.07270861	46.46943089	I	1976.00	1979.00	4.00	0.00
S-14002804502	Spanish River	S. of Jacklin Rd, E. of Hwy 6, Espanola	-81.76933098	46.27116752	I	1977.00	1987.00	11.00	0.00
S-14002804602	Junction Creek	Reserve Rd, upstrm Simon Lake, Naughton	-81.17978823	46.40280614	I	1978.00	1999.00	20.00	2.00
S-14002804702	Junction Creek	100 ft upstrm Sudbury STP outfall	-81.03563648	46.46426152	I	1978.00	1988.00	11.00	0.00
S-14002804802	Junction Creek	Kelley Lake Rd, SW of Sudbury	-81.03306623	46.46667377	I	1978.00	1999.00	20.00	2.00
S-14002804902	Junction Creek	King St, Sudbury	-80.98552136	46.50431977	I	1978.00	1996.00	18.00	1.00
S-14002805002	Vermilion River	Reg Rd 96, N of Val Therese	-81.00901936	46.68557552	I	1978.00	1993.00	12.00	4.00
S-14002805102	Vermilion River	Downstream McCharles Lake	-81.28661861	46.38355577	I	1978.00	1980.00	3.00	0.00
S-14002805209	Polishing Pond Effluent	Upstrm Ministic Creek, S. of Agnew Lake Mine Rd	-81.60077836	46.42640727	I	1978.00	1980.00	3.00	0.00
S-14002805302	Ministic Creek	Bridge at High Falls Rd	-81.51982236	46.38309614	I	1978.00	1979.00	2.00	0.00
S-14002805409	Nolin Creek	Inco treatment effluent, S. of Old Hwy 144	-81.04066923	46.49218952	I	1978.00	1980.00	3.00	0.00
S-14002805502	Spanish River	1.2 km upstrm confluence with Aux Sables River	-82.04230186	46.21059552	I	1980.00	1989.00	10.00	0.00
S-14002805602	Spanish River	S of Walford, W of Espanola	-82.22446061	46.18102952	I	1980.00	1989.00	10.00	0.00
S-14002805702	Spanish River	S of Old Webbwood Rd, W Hwy 6, W of Espanola	-81.82876998	46.25904002	I	1980.00	1989.00	10.00	0.00
S-14002805802	Vermilion River	Reg Rd 10, old Hwy 549	-81.34276723	46.33175552	I	1981.00	1996.00	15.00	1.00
S-14002805902	Whitson River	At Vermilion River, S of Stuble Dam Rd	-81.28442736	46.52815677	I	1981.00	1991.00	11.00	0.00
S-14002806002	Moose Creek	Fecunis Lake outlet	-81.36058836	46.65714289	I	1981.00	1983.00	3.00	0.00
S-14002806102	Junction Creek West	Notre Dame Ave, 2nd culvert N of Turner Ave	-80.98164148	46.53085839	I	1982.00	1989.00	7.00	1.00
S-14002806202	Junction Creek West	Notre Dame Ave, Hwy 69N, 100m N of Turner Ave	-80.98255473	46.52667402	I	1982.00	1989.00	3.00	5.00
S-14002806302	Junction Creek West	Notre Dam Ave, Hwy 69N, 1.1km N of Turner Ave	-80.97929348	46.53597277	I	1982.00	1983.00	2.00	0.00
S-14002806402	Aux Sables River	Bridge downstream of Cameron Falls	-82.15091911	46.27644602	I	1982.00	1984.00	3.00	0.00
S-14002806502	Onaping River	Grassy Cr dwnstrm Inco tailings	-81.38965273	46.65031114	I	1983.00	1986.00	4.00	0.00
S-14002806602	Onaping River	Grassy Creek, upstrm Moose Creek	-81.38634773	46.64142977	I	1983.00	1987.00	5.00	0.00
S-14002806702	Onaping River	Moose Creek upstream Grasssy Creek	-81.38362636	46.64174514	I	1983.00	1986.00	4.00	0.00
S-14002806802	Moose Creek	Upstrm Levack Mine	-81.36746548	46.65190639	I	1983.00	1996.00	9.00	5.00
S-14002806902	Onaping River	Highcliff Creek at Reg Rd 8	-81.39798423	46.63059364	I	1983.00	1986.00	4.00	0.00
S-14002807002	Junction Creek West	Notre Dam Ave, Hwy 69N, 1.1km N of Turner Ave	-80.97929348	46.53597277	I	1983.00	1983.00	1.00	0.00
S-14002807102	Junction Creek West	Turner Ave, 200m W of Notre Dame Ave, Sudbury	-80.98481873	46.52644739	I	1983.00	1983.00	1.00	0.00
S-14002807202	Onaping River	Moose Lake at Dam, upstrm Treatment	-81.33509561	46.64297502	I	1984.00	1987.00	4.00	0.00
S-14002807302	Onaping River	Mosquito Lake effluent stream	-81.38231611	46.63157477	I	1984.00	1988.00	5.00	0.00
S-14002807502	Spanish River	S of Buswell Bay	-82.38729148	46.17593539	I	1987.00	1987.00	1.00	0.00
S-14002807602	Onaping River	At railway bridge, dwnstrm Levack	-81.39254423	46.62884364	I	1987.00	1996.00	9.00	1.00
S-14002807702	Onaping River	Windy Creek, upstrm CPR culvert	-81.40326211	46.60042014	I	1987.00	1991.00	5.00	0.00
S-14002807802	Whitson River	Lavallee Rd, 2km dwnstrm Hwy 144, S of Chelmsford	-81.21261336	46.55328214	I	1987.00	1996.00	9.00	1.00
S-14002807902	Junction Creek	Railway bridge, upstrm confluence West Branch	-80.97227548	46.51019102	I	1988.00	1993.00	5.00	1.00
S-14002808002	Junction Creek	McLeod St, Sudbury	-81.01085286	46.47853102	I	1988.00	1991.00	4.00	0.00
S-14002808102	Nolin Creek	Dufferin St, Sudbury	-81.00682298	46.49736939	I	1988.00	1996.00	8.00	1.00
S-14002808202	Pistol Dam Drainage	Fielding Rd, N of Southwest Bypass	-81.09785436	46.43281989	I	1988.00	1989.00	2.00	0.00
S-14002808302	Lilly Creek	Southview Dr, between Robinson and Kelley Lakes	-81.03968298	46.45415764	I	1988.00	1999.00	4.00	8.00
S-14002808402	Nolin Creek Tributary	Granite St, Sudbury	-81.01363998	46.50085477	I	1989.00	1993.00	4.00	1.00
S-14002808502	Meatbird Creek	Golf Course Rd, N of Lively	-81.13813898	46.44468814	I	1989.00	1996.00	7.00	1.00
S-14002808602	Meatbird Creek	Hwy 17, S of Lively	-81.13538448	46.42932902	I	1989.00	1996.00	7.00	1.00
S-14002808702	Onaping River	Reg Rd 8, old Hwy 544, S of Levack	-81.39262173	46.63643902	I	1993.00	1996.00	4.00	0.00
S-14003500102	Whitefish River	At bridge downstream Hwy 6, Whitefish Falls	-81.72942886	46.11288252	I	1972.00	1976.00	5.00	0.00
S-15000100110	County Road Ditch	Polymer Corp, Sarnia, Left Side	-82.42773998	42.94810001	I	1965.00	1975.00	11.00	0.00
S-15000100210	County Road Ditch	Polymer Corp, Sarnia, Right Side	-82.42802998	42.94742001	I	1965.00	1975.00	11.00	0.00
S-15000200102	Talfourd Creek	St. Clair Parkway, W of Hwy 40, Froomfield	-82.45763311	42.90387839	I	1964.00	1986.00	13.00	10.00
S-15000200202	Talfourd Creek	Lasalle Ln, Lambton Rd 35, S of Sarnia	-82.45154536	42.91242614	I	1986.00	2005.00	2.00	18.00
S-15000600102	Clay Creek	Bickford Ln, E of Bickford	-82.41955886	42.76566889	I	1978.00	1979.00	2.00	0.00
S-16000000101	Erieau Canal	Erieau	-81.90648373	42.26105476	I	1970.00	1971.00	2.00	0.00
S-16000100102	Big Creek	Essex Rd 20, S of Amherstburg	-83.07665874	42.06388251	I	1964.00	1982.00	10.00	9.00
S-16000100202	Big Creek	Creek Rd, Malden Twp, S of Amherstburg	-83.08255336	42.08735051	I	1982.00	1996.00	15.00	0.00
S-16001800102	Cedar Creek	Essex Rd 50, Heritage Rd, Cedarhurst Park	-82.78105211	42.01169714	I	1964.00	1971.00	8.00	0.00
S-16001800202	Cedar Creek	Essex Cnty Rd 20, 0.5km W of Cnty Rd 23	-82.83151386	42.03204214	A	1981.00	2016.00	32.00	4.00
S-16002500102	Selkirk Drain	Robson Rd, Cherry Lane Estates, S of Leamington	-82.59122886	42.02479926	I	1968.00	1975.00	8.00	0.00
S-16002700102	Sturgeon River	Sturgeon River, County Rd 20, SE of Leamington	-82.56499711	42.03252989	A	1966.00	2016.00	47.00	4.00
S-16003000102	Lebo Drain	Balley Rd, Essex Cnty Rd 37, S of Cnty Rd 34	-82.51538211	42.06649664	I	1974.00	1975.00	2.00	0.00
S-16003000202	Hillman Creek	15th Sdrd, Mersea Twp, E of Leamington (AG-13)	-82.54097486	42.06090164	I	1975.00	1978.00	4.00	0.00
S-16003200102	Muddy Creek	Deer Run Rd, 1st bridge upstream of L. Erie	-82.46573323	42.06681089	A	1966.00	2016.00	42.00	9.00
S-16004400102	John Clark Drain	Bisnett Line, btwn Lagoon Rd and Fargo Rd	-81.96541798	42.29377801	I	1983.00	1996.00	14.00	0.00
S-16005000102	Indian Creek	New Scotland Ln, 3.5km W of Kent Bridge Rd	-81.89636523	42.33006614	I	1983.00	1983.00	1.00	0.00
S-16005000202	Indian Creek	Sinclair Ln, 1km S of Guilds	-81.90954861	42.33814251	I	1983.00	1996.00	14.00	0.00
S-16005100102	Coleman Drain	New Scotland Ln, 2km W of Kent Bridge Rd	-81.88189348	42.34024914	I	1983.00	1996.00	14.00	0.00
S-16006300102	Sixteen Mile Creek	Pioneer Ln, dwnstrm Rodney	-81.67686923	42.55561951	I	1964.00	1996.00	28.00	5.00
S-16006600102	Brock Creek	Thomson Ln, 3km S of West Lorne	-81.59801823	42.57803076	I	1968.00	1996.00	24.00	5.00
S-16007200102	Dutton Drain	Silver Clay Line, 3.5km S of Dutton	-81.49352811	42.63216426	A	1968.00	2016.00	44.00	5.00
S-16008000102	Talbot Creek	Fingal Ln, Port Talbot	-81.35969936	42.64507014	I	1964.00	1971.00	8.00	0.00
S-16008000202	Talbot Creek	Erin Ln, Dunwich Twp, S of Iona	-81.38228648	42.65891939	I	1972.00	1975.00	4.00	0.00
S-16008700102	Kettle Creek	Bridge St, Port Stanley	-81.21395623	42.66519239	I	1964.00	1975.00	12.00	0.00
S-16008700202	Kettle Creek	Railway Trestle, dwnstrm St. Thomas	-81.20081086	42.76453114	I	1964.00	1971.00	8.00	0.00
S-16008700302	Kettle Creek	Elgin Rd 52, Ron McNeil Ln, W of Dalewood Rd	-81.18344786	42.81206864	I	1969.00	2004.00	13.00	23.00
S-16008700402	Dodd Creek	Clinton Line, W of Hwy 4, NW of St. Thomas	-81.27838586	42.81632189	I	1969.00	1995.00	25.00	2.00
S-16008700502	Dodd Creek	Lyle Rd, W of St. Thomas	-81.26732786	42.78717564	A	1971.00	2016.00	20.00	26.00
S-16008700602	Beaver Creek	Pond outlet, Mill Rd, dwnstrm of Union	-81.19759173	42.70747901	A	1971.00	2016.00	38.00	8.00
S-16008700702	Kettle Creek	Glanworth Dr, SW of Belmont	-81.10261861	42.87363589	I	1971.00	1995.00	25.00	0.00
S-16008700802	Kettle Creek	Fulton Bridge Ln, S of St. Thomas	-81.23618136	42.72215051	I	1972.00	1975.00	4.00	0.00
S-16008700902	Kettle Creek	Elgin Rd 26, St. Georges St, St. Thomas	-81.20154498	42.78465964	I	1973.00	1981.00	9.00	0.00
S-16008701002	Kettle Creek	Elgin Rd 27, Sparta Ln, N of Port Stanley	-81.21758436	42.69273176	A	1975.00	2016.00	34.00	8.00
S-16010900302	Big Otter Creek	Union Ln , upstrm Tillsonburg	-80.68526686	42.87544039	I	1966.00	1971.00	6.00	0.00
S-16010900402	Big Otter Creek	Eden Line, 3km E. of Hwy 3, SE of Tillsonberg	-80.78117023	42.79740064	I	1972.00	1995.00	24.00	0.00
S-16010900502	Big Otter Creek	Plank Rd, Vienna	-80.79222011	42.67725889	I	1972.00	1995.00	24.00	0.00
S-16010900602	Little Jerry Creek	Hwy 3, E of Springer Hill Rd, E of Aylmer	-80.85218186	42.77875464	I	1974.00	1974.00	1.00	0.00
S-16010900702	Big Otter Creek	Maple Dell Rd, E of Base Line	-80.54252573	42.96592451	A	1980.00	2016.00	31.00	6.00
S-16011000102	South Otter Creek	Lakeshore Line, E of Port Burwell	-80.79280961	42.64512901	I	1964.00	1971.00	8.00	0.00
S-16011100102	Clear Creek	Lake Rd, W of Conc Rd 8, SW of Port Rowan	-80.58951136	42.58190376	I	1964.00	1976.00	13.00	0.00
S-16012400102	Big Creek	Hwy 59, S of Port Rowan	-80.45406386	42.60153814	I	1964.00	1989.00	10.00	16.00
S-16012400202	Big Creek	Western Ave, W of Hwy 3, Delhi	-80.50353248	42.85389851	I	1982.00	1995.00	7.00	7.00
S-16012400302	Big Creek	Lakeshore Rd (Cnty Rd 42), SW of Port Rowan	-80.48562086	42.59450739	I	1972.00	2000.00	22.00	7.00
S-16012400402	Big Creek	Hwy 3, W of Hwy 59, W of Delhi	-80.51765986	42.85411801	I	1974.00	1974.00	1.00	0.00
S-16012400502	Venison Creek	Conc 8,  Walsingham Twp, S of Langton (AG-2)	-80.59939423	42.67521476	I	1975.00	1977.00	3.00	0.00
S-16012400602	Venison Creek	Conc. 12 Rd (Norwich Rd), E of Norwich	-80.63073423	42.72021601	I	1975.00	1976.00	2.00	0.00
S-16012400702	Venison Creek	Townline Rd, W of Hwy 59, SE of Tillsonburg	-80.63069223	42.76778839	I	1975.00	1976.00	2.00	0.00
S-16012400802	Venison Creek	Bostick Rd, W of Hwy 59, SE of Tillsonburg	-80.62822061	42.77190851	I	1975.00	1976.00	2.00	0.00
S-16012400902	Big Creek	William St, W of Hwy 3, Delhi	-80.50844673	42.85067901	I	1979.00	1995.00	14.00	3.00
S-16012600102	Dedrich Creek	Front Rd, E of Hwy 59, SW of Port Rowan	-80.46016586	42.61398151	I	1964.00	1995.00	24.00	8.00
S-16015900102	Lynn River	Hwy 6, Port Dover	-80.19772911	42.78598876	I	1964.00	1982.00	18.00	1.00
S-16015900202	Lynn River	Lynn Valley Rd, E of Hwy 24, SE of Simcoe	-80.27768886	42.81285876	I	1969.00	1980.00	12.00	0.00
S-16015900302	Lynn River	DeCou Rd, Simcoe	-80.28892861	42.82338026	A	1975.00	2016.00	28.00	14.00
S-16015900402	Lynn River Tributary	Queensway E (Hwy 3), E of Norfolk, Simcoe	-80.30467886	42.84663551	I	1975.00	1975.00	1.00	0.00
S-16015900502	Kent Creek	S of Cedar St,  W of Norfolk St, Simcoe	-80.32048486	42.84037614	I	1975.00	1975.00	1.00	0.00
S-16015900602	Davis Creek Tributary	14 St W, W of Norfolk St, N of Simcoe	-80.31199986	42.85625164	I	1975.00	1975.00	1.00	0.00
S-16015900702	Patterson Creek	14 St W, W of Norfolk St (Hwy 24), N of Simcoe	-80.32833636	42.85403264	I	1975.00	1975.00	1.00	0.00
S-16015900802	Lynn River	Victoria St,  S. of Queensway (Hwy 3), Simcoe	-80.29927748	42.83450726	I	1977.00	1995.00	12.00	7.00
S-16015900902	Lynn River	Queen St, W of Cnty Rd 5, Port Dover	-80.21357611	42.79831676	I	1981.00	2000.00	8.00	12.00
S-16016200102	Foley Creek	New Lake Shore Rd, E of Port Dover	-80.14010736	42.78774826	I	1975.00	1978.00	4.00	0.00
S-16016300102	Centre Creek	New Lakeshore Rd, E of Hwy 6, E of Port Dover	-80.10464786	42.79096689	I	1976.00	1995.00	18.00	2.00
S-16016400102	Nanticoke Creek	Reg Rd 3, Nanticoke	-80.07650586	42.80999326	A	1964.00	2016.00	47.00	6.00
S-16016400202	Nanticoke Creek	S of Conc 14,  W of Jarvis off Hwy 3	-80.13726336	42.88236376	I	1975.00	1995.00	14.00	7.00
S-16016400302	Nanticoke Creek	Mechanic St, E of Waterford	-80.27262511	42.94010389	I	1975.00	1995.00	13.00	8.00
S-16016400402	Nanticoke Creek	Hwy 6, SW of Jarvis	-80.12519973	42.86453714	I	1977.00	1995.00	11.00	8.00
S-16016400502	Nanticoke Creek	Cockshutt Rd, Nanticoke Rd 5, E of Waterford	-80.24772998	42.93220076	I	1977.00	1995.00	12.00	7.00
S-16016400602	Nanticoke Creek	Bloomsburg Rd, Conc 12, NW of Jarvis	-80.15759673	42.90665939	I	1977.00	1995.00	11.00	8.00
S-16017000102	Sandusk Creek	Cheapside Rd, S of Cnty Rd 3, Woodlawn Park	-79.96881148	42.80944139	I	1964.00	1975.00	12.00	0.00
S-16017000202	Sandusk Creek	Reg Rd. 3, E. of Sandusk Road, N of Peacock Point	-79.99373973	42.82378326	I	1978.00	1995.00	8.00	10.00
S-16017000282	Sandusk Creek	Reg Rd. 3, E of Sandusk Road, N of  Peacock Point	-79.99373973	42.82378326	I	1975.00	2000.00	5.00	21.00
S-16017000302	Sandusk Creek	Con Rd 6, E of Hwy 6, SE of Jarvis	-80.10151948	42.87334101	I	1975.00	1995.00	13.00	8.00
S-16017000402	Sandusk Creek	Hwy 3, W of Sandusk Rd (Cnty Rd 18), E of Jarvis	-80.04990223	42.89325114	I	1975.00	1995.00	5.00	16.00
S-16017000502	Sandusk Creek	Cnty Rd 9, E of Cnty Rd 74, W of Hagersville	-80.14128011	42.94432514	I	1984.00	1995.00	9.00	3.00
S-16017300102	Stoney Creek	Reg Rd 53, S of Reg Rd 3, S of Selkirk	-79.92998186	42.82869151	I	1964.00	1976.00	13.00	0.00
S-16018400102	Grand River	near Dover St, Port Maitland, Left Top	-79.57675023	42.85814226	I	1964.00	1988.00	9.00	16.00
S-16018400202	Grand River	near Dover St, Port Maitland, Centre Top	-79.57620386	42.85799864	I	1964.00	1970.00	7.00	0.00
S-16018400302	Grand River	near Dover St, Port Maitland, Centre Bottom	-79.57630011	42.85784576	I	1964.00	1970.00	7.00	0.00
S-16018400402	Grand River	near Dover St, Port Maitland, Right Top	-79.57582473	42.85791276	I	1965.00	1983.00	8.00	11.00
S-16018400502	Sunfish Creek	Main St E, E of Niagara St, Dunnville	-79.60810061	42.90119639	I	1964.00	1977.00	14.00	0.00
S-16018400602	Grand River	at Junction Side Rd & Reg Rd 17, S of Canfield	-79.71433461	42.92591226	I	1965.00	1983.00	8.00	11.00
S-16018400702	Seneca Creek	Kincardine St, N of Caithness St E, Caledonia	-79.93723073	43.06923351	I	1964.00	1977.00	14.00	0.00
S-16018400802	Grand River	SE of Locks Rd & Forest Rd, Brantford	-80.21799473	43.13696101	I	1964.00	1969.00	6.00	0.00
S-16018400902	Nith River	Grand River St N, Brant Cnty Rd 75, Paris	-80.38291848	43.19220801	A	1964.00	2016.00	53.00	0.00
S-16018401002	Grand River	Glen Morris Rd, Glen Morris	-80.34338873	43.27897714	A	1964.00	2016.00	53.00	0.00
S-16018401102	Grand River	Footbridge Rd,  W of Hwy 24, Riverview	-80.31437198	43.31746264	I	1964.00	1998.00	17.00	18.00
S-16018401202	Grand River	Fountain St S, Blair	-80.38680186	43.38660089	A	1964.00	2016.00	53.00	0.00
S-16018401302	Speed River	Beaverdale Bridge, N of Hwy 401, W of Hespeler	-80.33269748	43.42216326	I	1964.00	1978.00	15.00	0.00
S-16018401402	Speed River	Niska Rd, W of Hanlon Pkwy, Guelph	-80.25394523	43.50241601	I	1966.00	1971.00	6.00	0.00
S-16018401502	Grand River	Bridge St, Bridgeport	-80.48175198	43.48180126	A	1964.00	2016.00	53.00	0.00
S-16018401602	Canagagigue Creek	Woolwich Twp Rd 29, dwnstrm Elmira STP	-80.53462448	43.58474839	A	1966.00	2016.00	51.00	0.00
S-16018401702	Conestogo River	Wellington Cnty Rd 11, Conestogo CA dam	-80.71585873	43.67544576	I	1965.00	1979.00	15.00	0.00
S-16018401802	Grand River	Bellwood Lake Outlet Dam, NE of Fergus	-80.33709961	43.73446076	I	1965.00	1971.00	7.00	0.00
S-16018401902	Grand River	Sideroad 21-22, S of Conc Rd 10-11, NE of Arthur	-80.40127836	43.96755326	I	1966.00	1979.00	14.00	0.00
S-16018402002	Baden Creek	Hwy 7 & 8, W of Foundry St, Baden	-80.66025898	43.39301676	I	1964.00	1977.00	14.00	0.00
S-16018402102	Smith Creek	Rd 129, S of 64 Line, Milverton	-80.90332411	43.55652151	I	1964.00	1970.00	7.00	0.00
S-16018402302	Blue Springs Creek	Guelph Line, S of Sideroad 30, E of Eden Mills	-80.10913748	43.57605976	I	1968.00	2005.00	4.00	34.00
S-16018403802	Alder Creek	Oxford Waterloo Rd, S of New Dundee	-80.53113461	43.34349726	I	1972.00	2006.00	35.00	0.00
S-16018403902	Grand River	Amaranth-East Luther Twnln	-80.29995236	43.89394764	I	1972.00	2006.00	35.00	0.00
S-16018404002	Eramosa River	Cnty Rd 44, S of Alma St (Hwy 7), Rockwood	-80.15496436	43.60649326	I	1972.00	1978.00	7.00	0.00
S-16018404102	Grand River	King St E, Old Hwy 8, Freeport	-80.41048436	43.42201376	I	1972.00	2016.00	37.00	9.00
S-16018404202	Grand River	Woolwich-Pilkington Twnln, NE of Elmira	-80.47660936	43.63047014	I	1972.00	1979.00	8.00	0.00
S-16018404302	Speed River	Woodlawn Rd, Guelph	-80.27172773	43.56927126	I	1972.00	1996.00	25.00	0.00
S-16018404402	Fairchild Creek	German School Rd, dwnstrm St. George	-80.24248148	43.23087339	I	1972.00	2006.00	35.00	0.00
S-16018404602	Speed River	At mouth 200 yards upstrm confluence with Grand	-80.36832898	43.38849001	I	1972.00	1998.00	8.00	19.00
S-16018404702	Nith River	Blenheim Twp Rd 12,  W of Blenheim Rd	-80.54714098	43.30193264	I	1973.00	1974.00	2.00	0.00
S-16018404802	Nith River	Blenheim Twp Rd 12,  E of Blenheim Rd	-80.49478661	43.31020889	I	1973.00	1974.00	2.00	0.00
S-16018404902	Black River	Blenheim Twp Rd 10, SE of Plattsville	-80.56460961	43.27328701	I	1973.00	1974.00	2.00	0.00
